Clothing ID,Review Sentiment,Title Sentiment,Review Polarity_Negative,Review Polarity_Positive,Title Polarity_Negative,Title Polarity_Positive,"(0, 20]","(20, 30]","(30, 40]","(40, 50]","(50, 60]","(60, 70]","(70, 80]","(80, 90]","(90, 150]",Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Total Ratings,Class Name_Blouses,Class Name_Casual bottoms,Class Name_Chemises,Class Name_Dresses,Class Name_Fine gauge,Class Name_Intimates,Class Name_Jackets,Class Name_Jeans,Class Name_Knits,Class Name_Layering,Class Name_Legwear,Class Name_Lounge,Class Name_Outerwear,Class Name_Pants,Class Name_Shorts,Class Name_Skirts,Class Name_Sleep,Class Name_Sweaters,Class Name_Swim,Class Name_Trend,Department Name_Bottoms,Department Name_Dresses,Department Name_Intimate,Department Name_Jackets,Department Name_Tops,Department Name_Trend,Division Name_General,Division Name_General Petite,Division Name_Initmates
854 General Petite,0.17738461083379284,0.3298561215400696,24,34.0,16,34.0,0,7,27,11,14,1,0,0,0,2,5,10,19,24,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
855 General,0.30379783329756366,0.6223724147547847,8,15.0,4,19.0,0,4,7,11,1,0,0,0,0,1,3,2,4,13,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
855 General Petite,-0.9246994654337565,-0.17566432555516562,3,0.0,2,1.0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
856 General,-0.9660618901252748,0.9513202905654908,1,0.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
857 General,0.25584599486103765,0.3710648624793343,10,17.0,7,16.0,0,6,15,5,3,0,0,0,0,1,3,5,5,15,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
857 General Petite,0.3821423772053841,0.6506525198618571,12,27.0,5,25.0,1,10,19,7,4,1,0,0,0,2,3,4,10,23,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
858 General,-0.5000066757202148,-0.32095064719518024,3,1.0,2,1.0,0,1,0,1,1,1,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
858 General Petite,0.06539755007799934,0.2068437417348226,8,9.0,6,9.0,0,3,6,3,2,2,0,1,0,0,1,5,3,8,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
859 General,0.00201198458671574,0.9372080479349408,4,4.0,0,7.0,0,1,1,2,4,1,0,0,0,0,0,1,4,4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
859 General Petite,0.574014061027103,0.6558585337230137,2,7.0,1,6.0,0,0,2,3,3,0,0,1,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
86 Initmates,0.7627902030944824,0.9932063817977904,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
860 General,0.31640326553355147,0.38569492608114003,63,120.0,47,106.0,1,29,52,41,41,20,3,0,0,6,13,35,35,98,187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
860 General Petite,0.432940310688429,0.5211999756949288,27,66.0,20,64.0,0,15,30,24,17,13,2,0,0,2,10,11,33,45,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
861 General,0.35092290768752227,0.4379490157087406,60,125.0,47,120.0,3,17,58,60,30,26,0,1,0,10,11,29,38,107,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
861 General Petite,0.2999936009562293,0.6046098983950086,15,28.0,7,29.0,2,7,16,13,8,2,1,0,0,2,2,7,10,28,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
862 General,0.43078606969431826,0.47548057763807233,135,340.0,105,298.0,2,76,152,133,82,33,7,2,0,27,31,57,106,266,487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
862 General Petite,0.4751919653549446,0.5162088165096208,78,225.0,61,194.0,0,36,95,94,51,35,7,1,0,10,16,38,59,196,319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
863 General,0.5013817404779259,0.5463485397355405,52,155.0,39,134.0,1,21,55,60,38,36,4,2,0,6,13,20,53,125,217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
863 General Petite,0.49216161242553164,0.5126205171857562,21,63.0,17,53.0,0,8,29,16,17,17,2,0,0,0,4,11,21,53,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
864 General,0.2792870947292873,0.49884502784065576,38,67.0,23,69.0,1,14,37,23,21,12,0,0,0,5,6,13,27,57,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
864 General Petite,0.33245063987043166,0.5082270665602251,12,24.0,8,25.0,0,5,12,10,7,2,1,0,0,1,3,6,7,20,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
865 General,0.36406513522653017,0.44902982656983126,32,70.0,24,63.0,1,23,37,21,23,4,0,0,0,4,15,12,27,51,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
865 General Petite,0.20642650842666627,0.5008991672879174,10,15.0,5,16.0,0,5,9,4,4,3,0,0,0,2,0,5,2,16,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
866 General,0.18687191876498135,0.28176731179500447,27,39.0,21,37.0,0,11,22,20,14,3,0,0,0,2,5,12,27,24,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
866 General Petite,-0.08342983325322467,0.06230698918041429,26,22.0,18,20.0,0,8,19,13,8,3,0,0,0,3,9,9,12,18,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
867 General,0.23531386322445338,0.47397730410473904,69,111.0,40,119.0,0,23,62,50,31,18,4,1,0,8,22,22,45,92,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
867 General Petite,0.48026985436483144,0.614621873606335,40,113.0,25,107.0,0,26,57,42,21,14,2,0,0,9,9,14,34,96,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
868 General,0.20084764047335552,0.33925125602487327,148,224.0,110,223.0,3,51,128,83,64,43,10,3,0,22,36,68,86,173,385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
868 General Petite,0.4211107932385944,0.6172916937518764,12,30.0,7,30.0,1,5,10,11,12,6,0,0,0,2,2,5,11,25,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
869 General,0.25276197865605354,0.5605454834607931,12,20.0,6,20.0,0,3,18,7,2,4,2,0,0,1,1,3,7,24,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
869 General Petite,0.5710703773157937,0.5223547369241714,3,11.0,3,9.0,0,1,5,2,3,3,0,0,0,0,0,1,3,10,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
87 Initmates,-0.9998190999031068,,1,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
870 General,-0.20093891109739032,0.10747056316446375,21,14.0,12,15.0,0,5,10,8,8,5,0,0,0,6,5,7,7,11,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
870 General Petite,0.48389938846230507,0.4114213494154123,4,12.0,4,9.0,0,3,4,4,3,3,0,0,0,0,2,0,5,10,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
871 General,-0.07779790509131647,0.47144770125548047,17,14.0,6,18.0,1,4,9,9,5,4,0,0,1,3,4,6,8,12,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
871 General Petite,0.6004324429913571,0.8414124175906181,4,15.0,1,15.0,1,2,9,4,2,3,0,0,0,0,0,0,12,9,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
872 General,0.5163677542789941,0.6599016221470657,83,258.0,50,249.0,2,38,129,92,51,38,4,3,0,6,7,36,89,219,357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
872 General Petite,0.45035825786965616,0.5642736897563303,49,129.0,32,119.0,3,24,59,43,36,20,0,3,0,5,12,20,34,117,188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
873 General,0.4986822742424654,0.6413850609213114,44,134.0,28,132.0,3,28,64,46,40,9,3,0,0,5,8,19,42,119,193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
873 General Petite,0.46044953399234345,0.7588596150681779,12,33.0,4,33.0,0,3,11,11,12,8,0,0,0,0,3,6,12,24,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
874 General,-0.10710448026657104,0.9988023042678832,2,1.0,0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
875 General,0.3311288302594965,0.5564474074208007,37,73.0,21,77.0,2,11,46,29,10,11,1,0,0,2,8,11,36,53,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
875 General Petite,0.9990938663482666,0.4414440989494324,0,5.0,1,2.0,0,0,0,2,2,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
876 General,0.574408118541424,0.5855219197827716,11,41.0,9,34.0,0,9,19,14,3,10,0,0,0,2,3,1,9,40,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
876 General Petite,0.23584263555465207,0.24501680291217307,12,19.0,9,14.0,0,3,7,8,10,5,0,0,0,2,5,5,10,11,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
877 General,0.37440413175796977,0.44072631348011104,31,67.0,24,62.0,0,17,33,21,13,13,2,1,0,2,5,16,24,53,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
877 General Petite,0.4038285657211586,0.5251183941009196,16,38.0,11,36.0,0,8,20,12,10,4,0,0,0,0,5,6,16,27,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
878 General,0.4215727395871106,0.6626234402259191,10,24.0,4,20.0,0,4,11,13,3,5,0,0,0,2,3,5,6,20,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
878 General Petite,0.08939331228082831,0.28453268607457477,5,6.0,3,6.0,0,0,2,2,4,3,0,0,0,1,2,2,2,4,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
879 General,0.18963481426239015,-0.1984422415494919,10,15.0,12,8.0,0,2,12,5,3,3,0,0,0,1,1,8,6,9,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
879 General Petite,0.38448651478840756,0.5828287792205811,8,18.0,5,20.0,0,2,17,5,2,2,1,0,0,1,1,5,10,12,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
88 Initmates,0.9997208714485168,0.9819687008857728,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
880 General,0.1385069191455841,0.432868013381958,13,17.0,7,18.0,0,3,7,12,3,7,0,0,0,1,2,7,10,12,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
880 General Petite,0.55402096774843,0.545272059738636,2,7.0,2,6.0,0,0,5,4,0,0,0,0,0,1,0,0,2,6,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
881 General,0.06123612729870543,0.20715653598308564,23,26.0,16,24.0,1,7,14,13,14,2,0,0,0,3,7,9,14,18,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
881 General Petite,0.760414134053623,0.5121488641290104,2,15.0,4,13.0,0,2,6,3,4,1,1,0,0,0,1,2,2,12,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
882 General,0.7491440623998642,0.7111255611692157,1,7.0,1,6.0,0,2,0,2,1,4,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
883 General,0.3754602926118033,0.551557719707489,11,24.0,7,24.0,0,9,11,10,4,1,1,0,0,0,2,8,11,15,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
883 General Petite,0.2595648189385732,0.3368662691116333,11,19.0,8,17.0,1,3,15,11,3,1,0,0,0,3,4,4,10,13,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
884 General Petite,-0.24965298717672174,-0.0031456410884857624,7,4.0,5,5.0,0,2,0,5,4,0,0,0,0,1,3,1,5,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
885 General,-0.9999510049819946,-0.9985096752643586,2,0.0,2,0.0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
886 General,0.3023248211197231,0.5310149600631312,8,15.0,4,15.0,1,2,5,7,9,1,0,0,0,0,0,3,9,13,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
886 General Petite,0.452522962898403,0.6408340306051316,21,56.0,11,51.0,0,14,23,24,13,7,0,0,0,0,6,6,14,55,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
887 General,-0.9999920129776,0.7423393726348877,1,0.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
888 General,-0.3278497854868571,0.3467240333557129,2,1.0,1,2.0,0,1,0,1,1,1,0,0,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
889 General,-0.9999924898147582,-0.9994690418243408,2,0.0,2,0.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
89 Initmates,0.9998288154602052,0.910270929336548,0,1.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
890 General,0.3409744203090668,0.33258379499117535,2,4.0,2,4.0,0,0,2,1,1,3,0,0,0,0,1,0,2,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
890 General Petite,0.9998216032981871,0.995614767074585,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
891 General,0.2001441240310669,0.6054641455411911,2,3.0,1,3.0,0,2,2,0,1,0,0,0,0,0,0,0,3,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
892 General,0.01772993803024303,0.9969521462917328,1,1.0,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
893 General,0.5904560089111328,0.5984577894210815,1,4.0,1,4.0,0,1,0,2,2,0,0,0,0,0,0,2,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
894 General,-0.9998227953910828,-0.9998539686203004,1,0.0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
895 General,0.4128694124178055,0.47316549757801035,64,154.0,50,139.0,1,19,81,69,36,15,5,1,0,2,23,23,42,137,227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
895 General Petite,0.4352156954357423,0.5775737133966822,47,119.0,31,116.0,4,17,50,50,30,23,3,0,0,6,6,21,34,110,177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
896 General,0.5552692413330078,0.6013297752330178,5,18.0,4,15.0,1,1,8,8,3,2,0,0,0,1,0,2,5,15,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
897 General,0.12646907567977905,0.3653151724073622,5,6.0,3,6.0,0,3,2,3,2,1,0,0,0,1,0,2,4,4,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
898 General,0.24156784638762474,0.27400377818516325,6,10.0,5,9.0,0,1,5,7,3,0,1,0,0,0,4,2,2,9,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
898 General Petite,0.7977013528347016,0.7573981682459513,1,9.0,1,8.0,0,1,2,4,2,2,0,0,0,0,0,1,3,7,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
899 General,0.1678382486104965,0.6633911530176798,8,12.0,3,15.0,0,1,7,9,3,0,1,0,0,0,1,4,5,11,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
899 General Petite,0.3285486151774724,0.6733099470535914,4,8.0,2,10.0,0,3,0,2,4,3,0,0,0,0,1,1,4,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9 General,0.9960088729858398,-0.6953885555267334,0,1.0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
90 Initmates,0.6828976230961936,0.3871289610862732,2,12.0,3,7.0,0,2,4,4,3,1,0,0,0,1,1,1,2,9,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
900 General,-0.014312036335468292,0.02088722586631775,4,4.0,4,4.0,0,1,2,3,1,1,0,0,0,1,0,2,2,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
900 General Petite,0.4013165831565857,0.5621583580970764,2,5.0,1,4.0,0,2,2,2,1,0,0,0,0,0,0,2,2,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
901 General,0.976739627122879,0.7467361018061638,0,10.0,1,7.0,0,0,2,2,3,2,0,0,1,0,0,0,3,7,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
902 General,-0.15378755728403729,0.6016855537891388,9,6.0,2,10.0,0,3,4,4,4,2,0,0,0,1,3,2,6,5,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
902 General Petite,0.9999518394470216,0.9992581009864808,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
903 General,0.49542606558118546,0.709769054370768,9,26.0,5,29.0,1,6,9,9,9,1,1,0,0,3,1,2,8,22,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
903 General Petite,0.3193827226476849,0.37774849326714227,18,35.0,14,32.0,1,3,22,14,8,7,0,0,0,3,3,10,8,31,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
904 General,-0.3325601617495219,0.9874469935894012,2,1.0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
904 General Petite,0.11511966160365514,0.4884909135954721,3,4.0,2,5.0,0,1,3,2,0,1,0,0,0,1,0,2,1,3,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
905 General,0.07576792637507121,0.2855522036552429,7,8.0,5,9.0,0,2,4,3,5,1,0,0,0,0,1,1,4,9,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
906 General,0.3331504166126251,0.6660989622275034,2,4.0,1,5.0,0,2,2,2,0,0,0,0,0,0,0,1,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
906 General Petite,0.8004286523376193,0.8157352060079575,3,25.0,2,22.0,0,2,14,10,2,2,1,0,0,0,0,1,6,24,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
907 General,0.5534429986809575,0.5559696066710684,19,67.0,16,56.0,1,10,25,21,21,10,1,1,0,4,5,7,13,61,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
907 General Petite,0.5416260056006603,0.4851691898177652,9,30.0,9,25.0,1,5,12,15,3,4,0,0,0,1,1,3,6,29,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
908 General,-6.625056266779117e-05,,1,1.0,0,0.0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
908 General Petite,0.999654233455658,0.9978764355182648,0,2.0,0,2.0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
909 General,0.23318282809368399,0.49007126728693645,33,53.0,19,56.0,1,9,20,29,17,8,1,2,0,3,11,8,25,40,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
909 General Petite,0.3865852100508554,0.39133554697036743,11,24.0,8,19.0,0,2,13,7,8,5,0,0,0,1,2,1,12,19,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
91 Initmates,-0.9999959468841552,-0.9999749660491944,1,0.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
910 General,0.4997401684522629,0.4998009502887726,1,3.0,1,3.0,0,1,0,1,1,0,0,1,0,0,1,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
911 General,-0.9999673366546632,-0.9920935034751892,1,0.0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
911 General Petite,0.3319954872131348,-0.9729907810688019,1,2.0,2,0.0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
912 General,-0.07512601522298959,0.21473619471425595,14,12.0,9,14.0,0,4,5,6,8,4,1,0,0,1,5,2,5,15,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
912 General Petite,-0.1564224412043889,0.10901187766682018,7,5.0,5,6.0,0,2,3,4,2,1,0,0,0,0,1,5,3,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
913 General,-0.9998511075973512,-0.993561863899231,1,0.0,1,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
914 General,0.9997058212757111,0.996564507484436,0,2.0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
